TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,0.000152937,0.00153052,0.001077,0.00593029,,,,,
2,0.000142439,0.000317911,0.000737613,0.00586832,,,,,
3,0.000180717,0.000413371,0.00124967,0.00630009,,,,,
4,0.000136432,0.00123565,0.00124894,0.00622845,,,,,
5,0.000127822,0.000320879,0.000726349,0.00587083,,,,,
THROUGHPUT,,,,,,,,,
1,1.05E+06,1.66E+06,4.09E+06,5.80E+06,,,,,
2,1.10E+06,2.24E+06,4.39E+06,6.07E+06,,,,,
3,1.06E+06,2.07E+06,4.13E+06,5.87E+06,,,,,
4,1.05E+06,1.67E+06,4.18E+06,5.89E+06,,,,,
5,1.07E+06,2.24E+06,4.41E+06,6.00E+06,,,,,
MERGED,,,,,,,,,
TIME,,,,,,,,,
1,30.7786,19.391,8.7432,5.43415,,30.2513,18.4041,7.767796,5.464978
2,30.3763,19.2823,7.39461,5.47731,,,,,
3,30.0096,19.3121,7.50817,5.47638,,,,,
4,29.728,14.6513,7.65978,5.44839,,,,,
5,30.364,19.3838,7.53322,5.48866,,,,,
ERROR,,,,,,,,,
1,0.000152937,0.000978878,0.00171685,0.00594835,,,,,
2,0.000142439,0.00101969,0.000758172,0.00611161,,,,,
3,0.000180717,0.000975457,0.000644277,0.00600345,,,,,
4,0.000136432,0.000346614,0.000723075,0.00617137,,,,,
5,0.000127822,0.00096558,0.000708642,0.00599145,,,,,
THROUGHPUT,,,,,,,,,
1,1.09E+06,1.73E+06,3.84E+06,6.17E+06,,,,,
2,1.10E+06,1.74E+06,4.54E+06,6.13E+06,,,,,
3,1.12E+06,1.74E+06,4.47E+06,6.13E+06,,,,,
4,1.13E+06,2.29E+06,4.38E+06,6.16E+06,,,,,
5,1.11E+06,1.73E+06,4.45E+06,6.11E+06,,,,,
MERGED AND BATCHED,,,,,,,,,
TIME,,,,,,,,,
1,29.0667,14.4441,7.4613,8.05007,,29.08914,14.49124,7.265654,8.042678
2,28.8196,14.6133,7.23718,8.01862,,,,,
3,28.8768,14.5977,7.2383,8.04987,,,,,
4,29.0701,14.457,7.19699,8.04903,,,,,
5,29.6125,14.3441,7.1945,8.0458,,,,,
ERROR,,,,,,,,,
1,0.000152937,0.000142827,0.000152937,0.000190578,,,,,
2,0.000142439,0.000131998,0.000142439,0.000172553,,,,,
3,0.000180717,0.000169783,0.000180717,0.000211984,,,,,
4,0.000136432,0.000128063,0.000136432,0.000144464,,,,,
5,0.000127822,0.000120389,0.000125938,0.000160257,,,,,
THROUGHPUT,,,,,,,,,
1,1.15E+06,2.32E+06,4.50E+06,4.17E+06,,,,,
2,1.16E+06,2.30E+06,4.64E+06,4.18E+06,,,,,
3,1.16E+06,2.30E+06,4.64E+06,4.17E+06,,,,,
4,1.15E+06,2.32E+06,4.66E+06,4.17E+06,,,,,
5,1.13E+06,2.34E+06,4.66E+06,4.17E+06,,,,,
