TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
5,14.553,7.6401,4.2881,2.579,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.4157,24.2083,13.4641,7.85741,,47.21466,24.85814,14.22376,8.844198
2,46.5444,24.0819,13.3443,7.89856,,,,,
3,46.3489,23.98,13.3918,8.02186,,,,,
4,46.4856,24.2063,13.3261,7.83926,,,,,
5,50.2787,27.8142,17.5925,12.6039,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.76E+07,3.29E+07,5.94E+07,1.00E+08,,,,,
2,1.79E+07,3.43E+07,6.15E+07,1.02E+08,,,,,
3,1.79E+07,3.44E+07,6.12E+07,1.01E+08,,,,,
4,1.75E+07,3.30E+07,6.00E+07,1.00E+08,,,,,
5,1.64E+07,2.99E+07,4.83E+07,6.96E+07,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0002538,0.00025389,0.00025388,0.00025281,,,,,
2,0.00027031,0.00026996,0.00027073,0.00026942,,,,,
3,0.00027819,0.00027862,0.00027756,0.00027749,,,,,
4,0.00030358,0.00030403,0.00030342,0.00030228,,,,,
5,0.0002852,0.00028519,0.0002847,0.00028478,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,61.2081,32.5832,17.8415,10.7389,,60.82656,31.89712,17.751,10.6082
2,60.011,31.231,17.4803,10.4417,,,,,
3,59.8662,31.1627,17.526,10.5051,,,,,
4,61.5233,32.359,18.0312,10.6595,,,,,
5,61.5242,32.1497,17.876,10.6958,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,14.177,7.8349,4.2689,2.5962,,13.739,7.37352,4.09786,2.48368
2,12.946,6.7438,3.8158,2.327,,,,,
3,12.875,6.716,3.7895,2.3379,,,,,
4,14.383,7.9019,4.3584,2.5906,,,,,
5,14.314,7.671,4.2567,2.5667,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.5904,24.3892,13.2985,7.89125,,46.6486,24.10978,13.33424,7.847632
2,46.6022,24.0175,13.2793,7.80641,,,,,
3,46.5708,24.0088,13.383,7.88668,,,,,
4,46.6953,24.1011,13.3787,7.77074,,,,,
5,46.7843,24.0323,13.3317,7.88308,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.75E+07,3.30E+07,6.02E+07,1.00E+08,,,,,
2,1.79E+07,3.44E+07,6.14E+07,1.03E+08,,,,,
3,1.79E+07,3.45E+07,6.13E+07,1.02E+08,,,,,
4,1.75E+07,3.32E+07,5.95E+07,1.01E+08,,,,,
5,1.75E+07,3.34E+07,6.01E+07,1.00E+08,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0002626,0.00026269,0.00026185,0.0002627,,,,,
2,0.00024993,0.000249,0.00024893,0.00025077,,,,,
3,0.00029882,0.0002986,0.00029826,0.00029918,,,,,
4,0.00026122,0.00025972,0.00026214,0.00026072,,,,,
5,0.00027816,0.00027883,0.00027807,0.00027706,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,60.4131,31.15,17.4665,10.443,,60.53606,32.46162,17.9265,10.70982
2,59.8769,31.4634,17.4602,10.4349,,,,,
3,60.2048,31.3231,17.3996,10.4327,,,,,
4,60.9803,34.7433,18.5143,11.0654,,,,,
5,61.2052,33.6283,18.7919,11.1731,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.266,6.7228,3.8162,2.3358,,13.5192,7.81578,4.28908,2.5564
2,12.893,6.975,3.832,2.3339,,,,,
3,13.064,6.7689,3.7921,2.318,,,,,
4,14.163,9.5687,4.9541,2.9093,,,,,
5,14.21,9.0435,5.051,2.885,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.6881,23.9923,13.3338,7.83612,,46.57146,24.28164,13.35978,7.93779
2,46.5507,24.3767,13.3522,7.81641,,,,,
3,46.6913,24.1154,13.313,7.82476,,,,,
4,46.3673,24.718,13.3399,8.03719,,,,,
5,46.5599,24.2058,13.46,8.17447,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.78E+07,3.45E+07,6.15E+07,1.03E+08,,,,,
2,1.79E+07,3.41E+07,6.15E+07,1.03E+08,,,,,
3,1.78E+07,3.43E+07,6.17E+07,1.03E+08,,,,,
4,1.76E+07,3.09E+07,5.80E+07,9.70E+07,,,,,
5,1.75E+07,3.19E+07,5.71E+07,9.61E+07,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,7.85E-01,8.57E-01,5.48E-01,4.01E-01,,,,,
2,2.90E-01,6.83E-01,9.28E-01,6.79E-01,,,,,
3,4.14E-01,1.42E-01,3.74E-01,5.97E-01,,,,,
4,1.92E-01,6.25E-01,5.19E-01,3.96E-02,,,,,
5,3.79E-01,5.52E-01,4.01E-02,7.93E-01,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,60.3479,31.2275,17.487,10.512,,60.62296,32.04154,17.98386,10.67614
2,60.1484,31.2099,17.5525,10.46,,,,,
3,60.1271,31.1965,17.5133,10.4195,,,,,
4,61.4077,33.3169,18.6569,11.0309,,,,,
5,61.0837,33.2569,18.7096,10.9583,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,12.955,6.6968,3.8062,2.3394,,13.429,7.57444,4.28772,2.56418
2,12.874,6.7014,3.8112,2.3256,,,,,
3,12.838,6.6637,3.7857,2.3193,,,,,
4,14.251,8.9187,4.9736,2.9154,,,,,
5,14.227,8.8916,5.0619,2.9212,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.9398,24.0661,13.3904,7.91858,,46.7471,24.04188,13.42142,7.911298
2,46.8257,24.1493,13.4495,7.85601,,,,,
3,46.8434,24.1048,13.4115,7.8158,,,,,
4,46.7213,23.9555,13.464,8.00206,,,,,
5,46.4053,23.9337,13.3917,7.96404,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.78E+07,3.44E+07,6.14E+07,1.02E+08,,,,,
2,1.79E+07,3.44E+07,6.12E+07,1.03E+08,,,,,
3,1.79E+07,3.44E+07,6.13E+07,1.03E+08,,,,,
4,1.75E+07,3.22E+07,5.76E+07,9.73E+07,,,,,
5,1.76E+07,3.23E+07,5.74E+07,9.80E+07,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,6.00E-01,6.35E-01,9.09E-01,8.95E-01,,,,,
2,1.03E-01,2.62E-01,9.03E-01,4.56E-01,,,,,
3,6.21E-01,2.79E-02,8.09E-01,4.60E-01,,,,,
4,1.65E-01,2.48E-01,6.51E-01,3.02E-01,,,,,
5,5.70E-01,5.84E-01,5.92E-02,7.45E-01,,,,,
