TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
3,62.1731,31.0829,14.9343,8.27877,,,,,
4,47.7307,24.0099,13.3466,7.88091,,,,,
5,47.7149,24.0191,13.6498,8.11814,,,,,
MERGED,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.25E+07,4.46E+07,8.00E+07,1.37E+08,,,,,
2,2.25E+07,4.47E+07,8.01E+07,1.37E+08,,,,,
3,1.73E+07,3.45E+07,7.19E+07,1.30E+08,,,,,
4,2.25E+07,4.47E+07,8.05E+07,1.36E+08,,,,,
5,2.25E+07,4.47E+07,7.87E+07,1.32E+08,,,,,
MERGED,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
