TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
3,0.0079409,0.00794,0.0079415,0.0079409,,,,,
4,0.0077083,0.007708,0.007708,0.0077076,,,,,
5,0.007667,0.0076671,0.0076671,0.0076667,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,61.0858,31.9076,17.8812,10.6457,,61.9752,33.09074,18.35828,10.91808
2,61.0275,31.9308,17.8925,10.6373,,,,,
3,63.3072,32.2709,18.1046,10.646,,,,,
4,62.1297,34.6062,18.9306,11.3307,,,,,
5,62.3258,34.7382,18.9825,11.3307,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.723,7.0826,3.9594,2.3857,,14.1928,8.05886,4.4237,2.64766
2,13.648,7.0506,3.9544,2.3983,,,,,
3,13.693,7.2512,3.9896,2.3836,,,,,
4,14.947,9.509,5.0659,3.0205,,,,,
5,14.953,9.4009,5.1492,3.0502,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.8352,24.4222,13.6225,7.99479,,47.25396,24.68488,13.6415,8.021256
2,46.829,24.4199,13.6297,8.00495,,,,,
3,49.0941,24.7285,13.8061,8.00856,,,,,
4,46.6866,24.9792,13.5927,8.08096,,,,,
5,46.8249,24.8746,13.5565,8.01702,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.76E+07,3.37E+07,6.00E+07,1.01E+08,,,,,
2,1.76E+07,3.36E+07,6.00E+07,1.01E+08,,,,,
3,1.70E+07,3.33E+07,5.93E+07,1.01E+08,,,,,
4,1.73E+07,3.10E+07,5.67E+07,9.48E+07,,,,,
5,1.72E+07,3.09E+07,5.66E+07,9.48E+07,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00043601,0.00043611,0.00043579,0.00043602,,,,,
2,0.00043429,0.000434,0.000433,0.00043376,,,,,
3,0.00042529,0.00042534,0.00042486,0.00042521,,,,,
4,0.00043568,0.00043578,0.00043563,0.0004355,,,,,
5,0.00041257,0.00041131,0.00041187,0.00041214,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,61.588,31.9706,17.9437,10.6631,,61.57706,32.81038,18.40686,10.9281
2,60.9658,32.1152,17.8932,10.6691,,,,,
3,60.8355,31.9189,17.954,10.6917,,,,,
4,62.2792,33.875,19.2303,11.3327,,,,,
5,62.2168,34.1722,19.0131,11.2839,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.64,7.0334,3.9663,2.4063,,14.1316,7.86328,4.427,2.64766
2,13.6,7.0617,3.9356,2.3892,,,,,
3,13.58,7.0219,3.9701,2.4082,,,,,
4,14.937,9.0355,5.1087,3.002,,,,,
5,14.901,9.1639,5.1543,3.0326,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,47.3959,24.4676,13.6717,8.00695,,46.91716,24.47646,13.66828,8.029698
2,46.8315,24.5704,13.6625,8.04182,,,,,
3,46.7224,24.4069,13.6643,8.03954,,,,,
4,46.8306,24.3914,13.7743,8.074,,,,,
5,46.8054,24.546,13.5686,7.98618,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
