TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,43.6071,25.6194,20.2182,9.45896,,43.96726,25.30118,17.3066,9.389708
2,43.4172,25.3973,16.3951,9.7324,,,,,
3,44.137,25.2049,13.927,8.10793,,,,,
4,44.452,25.0189,16.0246,10.4935,,,,,
5,44.223,25.2654,19.9681,9.15575,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.80E+07,2.59E+07,4.09E+07,8.59E+07,,,,,
2,1.80E+07,2.63E+07,4.83E+07,8.32E+07,,,,,
3,1.82E+07,3.22E+07,5.85E+07,1.01E+08,,,,,
4,1.77E+07,2.65E+07,4.90E+07,7.90E+07,,,,,
5,1.77E+07,2.61E+07,4.11E+07,8.72E+07,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,3.51E-01,0.00013572,0.00015656,,,,,
2,,5.04E-01,0.000153,0.00015845,,,,,
3,,4.43E-01,3.83E-01,9.91E-02,,,,,
4,,9.76E-01,0.00015585,0.00019222,,,,,
5,,1.99E-01,0.00019473,0.00012385,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,60.0474,43.5584,26.6994,13.1856,,59.57634,40.00684,23.65278,13.31096
2,58.8839,41.2542,21.4905,14.3923,,,,,
3,58.694,33.1135,19.9022,12.1903,,,,,
4,59.9363,41.0214,23.0987,14.9743,,,,,
5,60.3201,41.0867,27.0731,11.8123,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,15.611,16.82,6.0867,3.2887,,15.02,13.89454,5.51156,3.06252
2,15.233,15.62,5.185,3.239,,,,,
3,13.899,7.1267,3.8238,2.4306,,,,,
4,15.068,15,5.575,3.17,,,,,
5,15.289,14.906,6.8873,3.1843,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,43.7679,25.5969,18.2677,8.48661,,43.87406,24.80642,16.22476,8.855124
2,42.9636,24.2272,14.5187,9.45126,,,,,
3,44.0835,24.7089,14.7165,8.54871,,,,,
4,44.1954,24.6686,15.1605,10.1879,,,,,
5,44.3599,24.8305,18.4604,7.60114,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.79E+07,2.47E+07,4.02E+07,8.14E+07,,,,,
2,1.82E+07,2.60E+07,5.00E+07,7.46E+07,,,,,
3,1.83E+07,3.24E+07,5.40E+07,8.81E+07,,,,,
4,1.79E+07,2.62E+07,4.65E+07,7.17E+07,,,,,
5,1.78E+07,2.61E+07,3.97E+07,9.09E+07,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
