TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
4,13.323,7.893,4.3087,2.3551,,,,,
5,13.717,6.9894,3.4826,2.0824,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,41.3763,22.9909,12.4964,8.44124,,41.04702,24.04264,13.43142,7.786366
2,40.721,23.1467,12.3834,7.06776,,,,,
3,41.0463,23.9168,14.1492,7.53572,,,,,
4,40.7857,26.6229,15.9487,8.66123,,,,,
5,41.3058,23.5359,12.1794,7.22588,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.89E+07,3.25E+07,6.06E+07,9.42E+07,,,,,
2,1.97E+07,3.46E+07,6.41E+07,1.12E+08,,,,,
3,1.92E+07,3.17E+07,5.58E+07,1.03E+08,,,,,
4,1.97E+07,3.06E+07,5.29E+07,9.62E+07,,,,,
5,1.94E+07,3.41E+07,6.53E+07,1.10E+08,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,3.22E-02,6.70E-01,4.17E-01,2.86E-01,,,,,
2,5.33E-02,9.61E-01,8.51E-01,5.03E-01,,,,,
3,,9.73E-01,5.17E-01,1.34E-01,,,,,
4,5.88E-01,4.72E-01,2.41E-01,9.68E-01,,,,,
5,5.26E-01,7.20E-01,3.32E-01,4.37E-01,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,55.3535,33.1202,20.4007,11.5078,,54.60174,32.22352,19.56098,10.93512
2,54.0054,31.4203,17.0292,10.3398,,,,,
3,55.2314,33.048,17.6789,11.1406,,,,,
4,54.1633,31.81,24.5708,11.1644,,,,,
5,54.2551,31.7191,18.1253,10.523,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,14.239,8.5802,4.7597,2.6477,,13.4294,7.44306,4.22184,2.28908
2,12.815,6.7195,3.5098,2.0339,,,,,
3,14.07,8.6088,4.3569,2.5622,,,,,
4,13.04,6.6659,4.8302,2.1583,,,,,
5,12.983,6.6409,3.6526,2.0433,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,40.5451,23.0248,13.9701,7.87464,,40.58636,23.20038,13.87676,7.698712
2,40.5843,23.1395,12.2875,7.44774,,,,,
3,40.5736,22.7813,12.2522,7.63072,,,,,
4,40.5563,23.6051,17.8094,7.95793,,,,,
5,40.6725,23.4512,13.0646,7.58253,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.94E+07,3.24E+07,5.26E+07,9.33E+07,,,,,
2,1.99E+07,3.42E+07,6.31E+07,1.04E+08,,,,,
3,1.94E+07,3.25E+07,6.07E+07,9.64E+07,,,,,
4,1.98E+07,3.38E+07,4.37E+07,9.62E+07,,,,,
5,1.98E+07,3.39E+07,5.92E+07,1.02E+08,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,4.76E-02,4.76E-02,4.76E-02,4.76E-02,,,,,
2,6.85E-01,6.85E-01,6.85E-01,6.85E-01,,,,,
3,7.64E-01,7.64E-01,7.64E-01,7.64E-01,,,,,
4,3.63E-03,3.63E-03,3.63E-03,3.63E-03,,,,,
5,6.36E-01,6.36E-01,6.36E-01,6.36E-01,,,,,
COLSIZE:,0.00001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,56.0866,31.2169,16.5466,9.41272,,55.03108,31.5533,19.5796,10.516716
2,54.762,31.6004,22.3715,10.8439,,,,,
3,55.1481,31.4967,22.3412,10.8285,,,,,
4,54.8908,31.5659,19.3233,11.9607,,,,,
5,54.2679,31.8866,17.3154,9.53776,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.887,7.1179,3.5234,2.0346,,13.4434,7.00402,4.16412,2.33074
2,13.4,6.986,4.4683,2.7425,,,,,
3,13.429,6.7163,5.0425,2.164,,,,,
4,13.37,7.0939,4.136,2.7091,,,,,
5,13.131,7.106,3.6504,2.0035,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,41.7457,23.4512,12.3452,6.91695,,41.13218,23.5308,15.29134,7.976792
2,40.8693,23.4268,18.0022,8.33793,,,,,
3,41.2514,23.5423,18.0966,8.29391,,,,,
4,41.0995,23.2276,15.0514,9.31915,,,,,
5,40.695,24.0061,12.9613,7.01602,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.91E+07,3.44E+07,6.49E+07,1.14E+08,,,,,
2,1.96E+07,3.40E+07,4.80E+07,9.90E+07,,,,,
3,1.95E+07,3.41E+07,4.81E+07,9.92E+07,,,,,
4,1.96E+07,3.40E+07,5.56E+07,8.98E+07,,,,,
5,1.98E+07,3.37E+07,6.20E+07,1.13E+08,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,1.89E-02,5.43E-02,3.16E-01,,,,,
2,,8.75E-01,2.53E-01,0.00012697,,,,,
3,,6.46E-01,7.59E-02,6.70E-02,,,,,
4,,4.34E-02,4.08E-01,0.0001373,,,,,
5,,6.66E-01,9.04E-01,8.49E-01,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,54.1255,31.652,19.5909,10.3081,,54.81916,32.09042,21.20192,10.562856
2,54.9325,31.6196,23.4506,10.9558,,,,,
3,54.4956,31.9529,21.2496,10.2107,,,,,
4,55.0974,32.1584,23.7544,11.3405,,,,,
5,55.4448,33.0692,17.9641,9.99918,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,12.696,6.7228,3.9341,2.0536,,13.0052,6.65078,4.25112,2.12532
2,13.195,6.6154,4.6816,2.2044,,,,,
3,13.19,6.6351,4.2678,2.0856,,,,,
4,13.199,6.6379,4.8032,2.2928,,,,,
5,12.746,6.6427,3.5689,1.9902,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,40.8205,23.4632,14.0957,7.40542,,41.21564,23.92112,15.31252,7.537448
2,41.1381,23.5745,17.0693,7.81167,,,,,
3,40.7007,23.6984,15.348,7.34344,,,,,
4,41.3106,23.9619,17.0683,7.93984,,,,,
5,42.1083,24.9076,12.9813,7.18687,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.98E+07,3.39E+07,5.48E+07,1.04E+08,,,,,
2,1.95E+07,3.40E+07,4.58E+07,9.80E+07,,,,,
3,1.97E+07,3.36E+07,5.05E+07,1.05E+08,,,,,
4,1.95E+07,3.34E+07,4.52E+07,9.47E+07,,,,,
5,1.94E+07,3.25E+07,5.98E+07,1.07E+08,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
