TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,42.1028,21.3787,11.7277,6.84461,,42.32172,22.19226,11.90298,7.088114
2,42.1204,21.2287,11.7032,6.87757,,,,,
3,42.0853,21.2668,11.6638,6.83029,,,,,
4,42.3165,23.1963,12.3197,7.15258,,,,,
5,42.9836,23.8908,12.1005,7.73552,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.91E+07,3.73E+07,6.72E+07,1.13E+08,,,,,
2,1.86E+07,3.65E+07,6.57E+07,1.10E+08,,,,,
3,1.91E+07,3.71E+07,6.75E+07,1.13E+08,,,,,
4,1.86E+07,3.20E+07,6.09E+07,1.06E+08,,,,,
5,1.87E+07,3.30E+07,6.50E+07,1.04E+08,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0072916,0.0072915,0.0072913,0.0072913,,,,,
2,0.0075375,0.0075369,0.0075372,0.0075369,,,,,
3,0.0075201,0.0075194,0.0075198,0.0075193,,,,,
4,0.0076939,0.0076949,0.0076846,0.0076914,,,,,
5,0.0078277,0.007827,0.0078271,0.0078277,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,56.3751,28.7341,15.9752,9.58169,,57.00514,30.71606,17.65402,10.403928
2,58.2133,29.5032,16.5342,9.97535,,,,,
3,56.6917,29.081,16.4451,9.6462,,,,,
4,57.632,34.2902,20.3637,10.7811,,,,,
5,56.1136,31.9718,18.9519,12.0353,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.52,6.9073,3.8955,2.3766,,14.0418,7.50732,4.20576,2.52198
2,14.947,7.6487,4.2842,2.6115,,,,,
3,13.454,6.9036,3.8802,2.358,,,,,
4,14.811,9.0697,5.088,2.8472,,,,,
5,13.477,7.0073,3.8809,2.4166,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,42.1996,21.1427,11.5824,6.81282,,42.3119,22.06576,12.52618,7.234456
2,42.5988,21.2057,11.7011,6.90892,,,,,
3,42.5792,21.5578,12.0674,6.83227,,,,,
4,42.1659,23.1428,13.6002,7.15234,,,,,
5,42.016,23.2798,13.6798,8.46593,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.90E+07,3.74E+07,6.72E+07,1.12E+08,,,,,
2,1.84E+07,3.64E+07,6.49E+07,1.08E+08,,,,,
3,1.89E+07,3.69E+07,6.53E+07,1.11E+08,,,,,
4,1.86E+07,3.13E+07,5.27E+07,9.96E+07,,,,,
5,1.91E+07,3.36E+07,5.67E+07,8.92E+07,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0077013,0.0077013,0.0077013,0.0077013,,,,,
2,0.0076148,0.0076148,0.0076148,0.0076148,,,,,
3,0.0077408,0.0077408,0.0077408,0.0077408,,,,,
4,0.0074341,0.0074341,0.0074341,0.0074341,,,,,
5,0.0074381,0.0074381,0.0074381,0.0074381,,,,,
COLSIZE:,0.00001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,58.224,33.6231,20.1946,14.6531,,59.95678,36.75796,21.58212,13.27358
2,59.3596,33.5361,19.86,11.7438,,,,,
3,61.0773,41.6074,24.8311,14.0844,,,,,
4,59.4235,33.5708,19.0363,11.6738,,,,,
5,61.6995,41.4524,23.9886,14.2128,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,14.194,7.3023,4.1166,2.8656,,15.2588,10.43892,5.62502,3.13242
2,14.695,7.1923,4.038,2.1325,,,,,
3,16.335,15.247,8.2815,4.1742,,,,,
4,14.759,7.253,3.8304,2.1625,,,,,
5,16.311,15.2,7.8586,4.3273,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,43.5141,25.2826,15.6404,12.0978,,44.1684,25.53926,15.537,10.011642
2,44.135,25.3974,15.3858,9.18572,,,,,
3,44.2046,25.7702,16.1795,9.65843,,,,,
4,44.1391,25.5317,14.724,9.18109,,,,,
5,44.8492,25.7144,15.7553,9.93517,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.84E+07,3.19E+07,5.32E+07,7.33E+07,,,,,
2,1.81E+07,3.20E+07,5.41E+07,9.14E+07,,,,,
3,1.76E+07,2.58E+07,4.32E+07,7.62E+07,,,,,
4,1.81E+07,3.20E+07,5.64E+07,9.20E+07,,,,,
5,1.74E+07,2.59E+07,4.48E+07,7.55E+07,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00044293,0.00044302,0.00044076,0.00043855,,,,,
2,0.0004238,0.00042291,0.00042429,0.00042297,,,,,
3,0.000461,0.00046003,0.00045823,0.00046201,,,,,
4,0.0004343,0.00043395,0.00043359,0.0004345,,,,,
5,0.00044186,0.00044197,0.00044269,0.00043986,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,57.7038,34.0877,21.4024,14.8168,,58.3283,37.11344,21.6451,14.01398
2,57.6549,33.8999,19.4846,12.3789,,,,,
3,59.36,42.3894,24.6307,14.7513,,,,,
4,57.9132,34.1643,19.2872,13.3109,,,,,
5,59.0096,41.0259,23.4206,14.812,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.856,7.3195,4.1977,2.6812,,14.4604,10.25092,5.62366,3.18156
2,14.017,7.1575,3.7483,2.2281,,,,,
3,15.4,15.309,8.73,4.3299,,,,,
4,13.91,7.2776,3.7342,2.4922,,,,,
5,15.119,14.191,7.7081,4.1764,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,43.1976,25.4584,15.9033,10.6858,,43.18838,25.50812,14.94636,9.78942
2,42.9932,25.4916,14.7028,9.2858,,,,,
3,43.2412,25.6258,14.7689,9.44585,,,,,
4,43.3089,25.463,14.6274,9.83516,,,,,
5,43.201,25.5018,14.7294,9.69449,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.86E+07,3.15E+07,5.02E+07,7.25E+07,,,,,
2,1.86E+07,3.17E+07,5.51E+07,8.67E+07,,,,,
3,1.81E+07,2.53E+07,4.36E+07,7.28E+07,,,,,
4,1.85E+07,3.14E+07,5.57E+07,8.07E+07,,,,,
5,1.82E+07,2.62E+07,4.58E+07,7.25E+07,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00044734,0.00044734,0.00044734,0.00044734,,,,,
2,0.00045039,0.00045039,0.00045039,0.00045039,,,,,
3,0.00044448,0.00044448,0.00044448,0.00044448,,,,,
4,0.0004199,0.0004199,0.0004199,0.0004199,,,,,
5,0.0004304,0.0004304,0.0004304,0.0004304,,,,,
