TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
4,12.62,6.9433,3.7144,2.293,,,,,
5,14.111,7.377,4.223,2.5837,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.1995,24.239,13.3031,7.81898,,46.28342,24.02508,13.27352,7.809156
2,46.2284,23.7829,13.2555,7.80926,,,,,
3,46.3844,24.2227,13.3276,7.82463,,,,,
4,46.3571,23.9987,13.2473,7.82321,,,,,
5,46.2477,23.8821,13.2341,7.7697,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.35E+07,6.03E+07,1.01E+08,,,,,
2,1.77E+07,3.37E+07,6.05E+07,1.01E+08,,,,,
3,1.77E+07,3.35E+07,6.02E+07,1.01E+08,,,,,
4,1.81E+07,3.42E+07,6.20E+07,1.03E+08,,,,,
5,1.77E+07,3.38E+07,6.05E+07,1.01E+08,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,1.46E-01,5.87E-01,1.06E-01,,,,,
2,,0.0001821,9.74E-01,0.00016295,,,,,
3,,0.00020081,5.98E-01,4.56E-01,,,,,
4,,0.0001697,2.23E-01,7.76E-01,,,,,
5,,1.38E-01,8.09E-01,9.53E-01,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,60.6814,31.5763,17.7916,10.6495,,60.3584,31.44378,17.6946,10.6077
2,60.6401,31.6228,17.7773,10.6421,,,,,
3,60.6405,31.5893,17.7784,10.657,,,,,
4,59.2989,30.837,17.4087,10.4645,,,,,
5,60.5311,31.5935,17.717,10.6254,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.934,7.296,4.2179,2.54,,13.6232,7.17422,4.1137,2.49526
2,13.842,7.313,4.1994,2.539,,,,,
3,13.899,7.4356,4.232,2.547,,,,,
4,12.627,6.5089,3.7145,2.2951,,,,,
5,13.814,7.3176,4.2047,2.5552,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.3303,23.7698,13.2783,7.81285,,46.31426,23.82538,13.26814,7.821184
2,46.3873,23.8459,13.2824,7.84114,,,,,
3,46.3227,23.7961,13.2305,7.80314,,,,,
4,46.2577,23.9074,13.3378,7.86895,,,,,
5,46.2733,23.8077,13.2117,7.77984,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.40E+07,6.04E+07,1.01E+08,,,,,
2,1.77E+07,3.40E+07,6.04E+07,1.01E+08,,,,,
3,1.77E+07,3.40E+07,6.04E+07,1.01E+08,,,,,
4,1.81E+07,3.48E+07,6.17E+07,1.03E+08,,,,,
5,1.77E+07,3.40E+07,6.06E+07,1.01E+08,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,0.00010711,0.00010836,5.86E-01,,,,,
2,,0.0001011,5.73E-02,6.27E-01,,,,,
3,,3.25E-01,9.17E-03,1.70E-01,,,,,
4,,6.79E-01,1.89E-01,5.04E-01,,,,,
5,,2.33E-01,7.18E-01,3.02E-02,,,,,
COLSIZE:,0.00001,,,,,,,,
BATCH,,,,,,,,,
TIME:,,,,,,,,,
1,60.5814,31.7311,17.7197,10.642,,60.01308,31.3198,17.54176,10.61568
2,59.5718,30.8931,17.2849,10.4038,,,,,
3,59.5385,30.9143,17.2972,10.3785,,,,,
4,59.5505,31.267,17.6476,11.0006,,,,,
5,60.8232,31.7935,17.7594,10.6535,,,,,
BATCH,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.92,7.406,4.1737,2.531,,13.3066,6.9146,3.9103,2.39298
2,12.848,6.5333,3.7193,2.2952,,,,,
3,12.88,6.5167,3.723,2.2982,,,,,
4,12.693,6.6699,3.7135,2.2987,,,,,
5,14.192,7.4471,4.222,2.5418,,,,,
BATCH,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.2142,23.8682,13.2414,7.80388,,46.27774,23.96354,13.33184,7.925166
2,46.3061,23.9514,13.2563,7.81058,,,,,
3,46.2239,23.9267,13.2775,7.78234,,,,,
4,46.4377,24.1387,13.6256,8.4189,,,,,
5,46.2068,23.9327,13.2584,7.81013,,,,,
BATCH,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.38E+07,6.06E+07,1.01E+08,,,,,
2,1.80E+07,3.48E+07,6.21E+07,1.03E+08,,,,,
3,1.80E+07,3.47E+07,6.21E+07,1.03E+08,,,,,
4,1.80E+07,3.43E+07,6.08E+07,9.76E+07,,,,,
5,1.77E+07,3.38E+07,6.05E+07,1.01E+08,,,,,
BATCH,,,,,,,,,
ERROR:,,,,,,,,,
1,,1.34E-01,2.51E-01,3.70E-01,,,,,
2,,0.00011381,3.93E-01,5.93E-01,,,,,
3,,5.46E-01,9.95E-03,0.00012576,,,,,
4,,0.00010668,4.41E-02,1.67E-01,,,,,
5,,0.00010697,1.81E-01,4.82E-01,,,,,
BATCH AND PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,60.5458,31.6686,17.7726,10.7076,,60.07236,31.21542,17.52492,10.5029
2,59.8843,30.8394,17.3172,10.3828,,,,,
3,59.9154,30.834,17.4308,10.3478,,,,,
4,59.2623,31.0519,17.2799,10.3785,,,,,
5,60.754,31.6832,17.8241,10.6978,,,,,
BATCH AND PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.805,7.3201,4.1686,2.5409,,13.1746,6.85304,3.91488,2.39612
2,12.734,6.5168,3.7153,2.3001,,,,,
3,12.761,6.5165,3.7562,2.2971,,,,,
4,12.614,6.5695,3.7296,2.3032,,,,,
5,13.959,7.3423,4.2047,2.5393,,,,,
BATCH AND PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,46.3089,23.8202,13.2706,7.89201,,46.47044,23.91578,13.28804,7.821214
2,46.7191,23.8912,13.262,7.7808,,,,,
3,46.7136,23.9033,13.3553,7.79258,,,,,
4,46.227,24.1158,13.2399,7.79179,,,,,
5,46.3836,23.8484,13.3124,7.84889,,,,,
BATCH AND PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.77E+07,3.39E+07,6.04E+07,1.00E+08,,,,,
2,1.79E+07,3.48E+07,6.20E+07,1.03E+08,,,,,
3,1.79E+07,3.48E+07,6.16E+07,1.04E+08,,,,,
4,1.81E+07,3.46E+07,6.21E+07,1.03E+08,,,,,
5,1.77E+07,3.39E+07,6.02E+07,1.00E+08,,,,,
BATCH AND PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,4.00E-01,6.29E-01,9.59E-01,,,,,
2,,9.51E-01,0.00010162,3.02E-01,,,,,
3,,3.05E-01,3.73E-01,4.29E-01,,,,,
4,,3.95E-01,7.64E-01,8.33E-01,,,,,
5,,5.92E-02,0.00014433,7.02E-01,,,,,
