TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
TIME:,,,,,,,,,
1,56.7797,31.8524,16.9765,10.1466,,56.1703,32.91164,18.13392,10.993208
2,55.5808,30.939,16.6633,9.78364,,,,,
3,56.2047,38.6265,20.6939,11.3024,,,,,
4,56.0787,31.6962,17.3281,12.0428,,,,,
5,56.2076,31.4441,19.0078,11.6906,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.939,7.1076,3.6709,2.246,,14.09,8.40012,4.40488,2.55734
2,13.615,6.9686,3.6094,2.0351,,,,,
3,14.924,13.804,6.749,3.5458,,,,,
4,14.026,7.1749,3.8475,2.3824,,,,,
5,13.946,6.9455,4.1476,2.5774,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,42.3831,23.789,12.8189,7.58795,,41.63368,23.6977,13.31694,8.259982
2,41.5266,23.3337,12.4408,7.25618,,,,,
3,40.8411,23.9046,13.9703,7.95667,,,,,
4,41.6075,23.8949,12.9401,9.42558,,,,,
5,41.8101,23.5663,14.4146,9.07353,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.89E+07,3.37E+07,6.32E+07,1.06E+08,,,,,
2,1.93E+07,3.47E+07,6.44E+07,1.10E+08,,,,,
3,1.91E+07,2.78E+07,5.19E+07,9.50E+07,,,,,
4,1.91E+07,3.39E+07,6.20E+07,8.92E+07,,,,,
5,1.91E+07,3.41E+07,5.65E+07,9.18E+07,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,9.58E-01,1.48E-01,2.44E-01,3.69E-01,,,,,
2,6.99E-01,7.60E-01,5.59E-01,3.19E-01,,,,,
3,3.17E-01,1.02E-01,0.000221,0.00022086,,,,,
4,7.95E-01,4.22E-01,5.64E-01,5.65E-01,,,,,
5,3.67E-01,3.43E-01,2.44E-01,1.19E-01,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,55.3827,31.2173,20.0537,10.841,,55.32338,33.34178,19.97338,11.14922
2,54.8365,30.8759,17.3703,10.0615,,,,,
3,56.1714,40.8289,21.7947,12.0153,,,,,
4,54.732,31.9207,20.8273,11.11,,,,,
5,55.4943,31.8661,19.8209,11.7183,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,13.001,6.8594,4.2125,2.2629,,13.5076,8.67572,4.736,2.48302
2,13.172,6.7667,3.662,2.0445,,,,,
3,14.772,15.689,7.3371,3.3856,,,,,
4,13.088,6.8254,4.53,2.17,,,,,
5,13.505,7.2381,3.9384,2.5521,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,41.8026,23.1237,14.3919,7.67606,,41.2211,23.27918,13.85728,7.68978
2,41.0509,22.8722,12.658,7.26479,,,,,
3,40.8133,23.473,12.8766,7.41666,,,,,
4,41.0306,23.6491,14.936,7.92611,,,,,
5,41.4081,23.2779,14.4239,8.16528,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.94E+07,3.44E+07,5.35E+07,9.90E+07,,,,,
2,1.96E+07,3.48E+07,6.18E+07,1.07E+08,,,,,
3,1.91E+07,2.63E+07,4.93E+07,8.94E+07,,,,,
4,1.96E+07,3.36E+07,5.16E+07,9.66E+07,,,,,
5,1.93E+07,3.37E+07,5.42E+07,9.16E+07,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,3.57E-01,3.57E-01,3.57E-01,3.57E-01,,,,,
2,8.36E-01,8.36E-01,8.36E-01,8.36E-01,,,,,
3,4.22E-01,4.22E-01,4.22E-01,4.22E-01,,,,,
4,8.57E-01,8.57E-01,8.57E-01,8.57E-01,,,,,
5,8.08E-01,8.08E-01,8.08E-01,8.08E-01,,,,,
