TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,19.0863,10.3475,5.25957,3.37433,,19.0798,10.35666,5.262408,3.396814
2,19.0764,10.3714,5.26333,3.38559,,,,,
3,19.0993,10.3619,5.25872,3.41522,,,,,
4,19.0885,10.3596,5.27511,3.40213,,,,,
5,19.0485,10.3429,5.25531,3.4068,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.62E+06,2.99E+06,5.81E+06,8.94E+06,,,,,
2,1.62E+06,2.98E+06,5.81E+06,8.91E+06,,,,,
3,1.64E+06,3.03E+06,5.93E+06,8.97E+06,,,,,
4,1.64E+06,3.03E+06,5.92E+06,9.01E+06,,,,,
5,1.64E+06,3.03E+06,5.94E+06,8.99E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.084901,0.084901,0.084901,0.084867,,,,,
2,0.087647,0.087647,0.087647,0.087617,,,,,
3,0.084335,0.084335,0.084335,0.084312,,,,,
4,0.085665,0.085665,0.085665,0.085644,,,,,
5,0.082323,0.082323,0.082323,0.082296,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,20.4409,11.0621,5.63868,3.72106,,20.39948,11.05436,5.635484,3.716606
2,20.3879,11.0542,5.6325,3.7326,,,,,
3,20.3429,11.0548,5.62392,3.70102,,,,,
4,20.4075,11.0537,5.6515,3.71839,,,,,
5,20.4182,11.047,5.63082,3.70996,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1719,0.60753,0.31389,0.25753,,1.15702,0.602186,0.311972,0.25401
2,1.154,0.60314,0.31232,0.25376,,,,,
3,1.1543,0.60163,0.31186,0.25207,,,,,
4,1.151,0.59813,0.31096,0.25374,,,,,
5,1.1539,0.6005,0.31083,0.25295,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,19.0912,10.3582,5.25793,3.41107,,19.06414,10.35446,5.256142,3.410928
2,19.0565,10.3539,5.25379,3.42595,,,,,
3,19.0108,10.3551,5.24436,3.39786,,,,,
4,19.0767,10.3564,5.2727,3.41209,,,,,
5,19.0855,10.3487,5.25193,3.40767,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.64E+06,3.03E+06,5.95E+06,9.02E+06,,,,,
2,1.65E+06,3.04E+06,5.96E+06,8.99E+06,,,,,
3,1.65E+06,3.04E+06,5.97E+06,9.07E+06,,,,,
4,1.64E+06,3.04E+06,5.94E+06,9.02E+06,,,,,
5,1.64E+06,3.04E+06,5.96E+06,9.04E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.085507,0.085507,0.085507,0.085482,,,,,
2,0.084955,0.084955,0.084955,0.08457,,,,,
3,0.084777,0.084777,0.084777,0.084756,,,,,
4,0.087861,0.087861,0.087861,0.087842,,,,,
5,0.088958,0.088958,0.088958,0.088937,,,,,
COLSIZE:,0.0001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.5486,10.0345,5.17372,3.81667,,18.33714,9.869974,5.056818,3.791936
2,18.2256,9.81465,5.00988,3.77411,,,,,
3,18.315,9.79459,5.01957,3.78697,,,,,
4,18.3152,9.8552,5.03723,3.79155,,,,,
5,18.2813,9.85093,5.04369,3.79038,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.3713,0.76098,0.42041,0.29766,,1.1901,0.628944,0.331586,0.257398
2,1.1421,0.59513,0.30825,0.24672,,,,,
3,1.1431,0.5945,0.30743,0.2451,,,,,
4,1.1415,0.59348,0.30864,0.2465,,,,,
5,1.1525,0.60063,0.3132,0.25101,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.9979,9.17489,4.69001,3.47451,,16.96734,9.143918,4.658514,3.488942
2,16.9031,9.12363,4.63353,3.48115,,,,,
3,16.992,9.10331,4.64444,3.4932,,,,,
4,16.9939,9.16501,4.66059,3.49904,,,,,
5,16.9498,9.15275,4.664,3.49681,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.81E+06,3.34E+06,6.49E+06,8.79E+06,,,,,
2,1.84E+06,3.42E+06,6.70E+06,8.89E+06,,,,,
3,1.83E+06,3.43E+06,6.68E+06,8.86E+06,,,,,
4,1.83E+06,3.40E+06,6.66E+06,8.85E+06,,,,,
5,1.84E+06,3.41E+06,6.65E+06,8.85E+06,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0044536,0.0044514,0.0044536,0.0045232,,,,,
2,0.0043433,0.0043408,0.0043433,0.0043904,,,,,
3,0.0046207,0.0046189,0.0046207,0.004681,,,,,
4,0.0042146,0.0042122,0.0042146,0.0042632,,,,,
5,0.0049657,0.0049622,0.0049657,0.0050144,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.3768,9.88943,5.05525,3.79856,,18.4016,9.90147,5.074168,3.8052
2,18.3414,9.86019,5.06754,3.78896,,,,,
3,18.6079,10.0211,5.16023,3.84832,,,,,
4,18.3606,9.88361,5.03913,3.78779,,,,,
5,18.3213,9.85302,5.04869,3.80237,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1469,0.5969,0.31076,0.24333,,1.1993,0.639072,0.3397,0.25766
2,1.1493,0.59478,0.31161,0.2446,,,,,
3,1.4048,0.80435,0.45102,0.30984,,,,,
4,1.1555,0.6039,0.31406,0.2444,,,,,
5,1.14,0.59543,0.31105,0.24613,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.0254,9.17431,4.66165,3.48375,,16.99546,9.145712,4.651348,3.474864
2,16.9861,9.14841,4.67298,3.47238,,,,,
3,16.9975,9.10148,4.62602,3.4608,,,,,
4,16.9992,9.1639,4.64192,3.47174,,,,,
5,16.9691,9.14046,4.65417,3.48565,,,,,
HALF BARRIER,,,,,,,,,
