TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
1,18.1474,10.212,5.17024,3.29293,,17.9109,10.1096,5.065014,3.241688
2,17.7131,10.0568,5.0196,3.20896,,,,,
3,17.8737,10.0917,5.05725,3.19469,,,,,
4,18.1738,10.1359,5.12557,3.30403,,,,,
5,17.6465,10.0516,4.95241,3.20783,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.72E+06,3.08E+06,6.05E+06,9.30E+06,,,,,
2,1.69E+06,2.95E+06,5.68E+06,9.04E+06,,,,,
3,1.68E+06,2.94E+06,5.64E+06,9.07E+06,,,,,
4,1.72E+06,3.10E+06,6.09E+06,9.28E+06,,,,,
5,1.77E+06,3.13E+06,6.29E+06,9.54E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00074518,0.00074518,0.00074518,0.0024687,,,,,
2,0.0012076,0.0012076,0.0012076,0.0040676,,,,,
3,0.00086211,0.00086211,0.00086211,0.0039645,,,,,
4,0.0007291,0.0007291,0.0007291,0.00258,,,,,
5,0.00088887,0.00088887,0.00088887,0.0037356,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,19.268,10.7892,5.46723,3.57064,,,,,
2,19.1012,10.736,5.44095,3.56767,,,,,
3,19.0847,10.6952,5.33599,3.53593,,,,,
4,19.442,10.7834,5.47905,3.59885,,,,,
5,19.39,10.8103,5.49845,3.60468,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1358,0.5653,0.29512,0.24597,,,,,
2,1.1332,0.56492,0.29394,0.2467,,,,,
3,1.1339,0.56775,0.29686,0.24739,,,,,
4,1.1314,0.56161,0.29402,0.2475,,,,,
5,1.1341,0.57034,0.29584,0.24452,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,17.9529,10.1329,5.10643,3.27968,,,,,
2,17.7892,10.0824,5.08232,3.27412,,,,,
3,17.7739,10.0314,4.97546,3.24495,,,,,
4,18.1318,10.1314,5.12036,3.30697,,,,,
5,18.0763,10.1498,5.13884,3.31334,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.74E+06,3.11E+06,6.14E+06,9.40E+06,,,,,
2,1.76E+06,3.13E+06,6.17E+06,9.41E+06,,,,,
3,1.76E+06,3.14E+06,6.29E+06,9.49E+06,,,,,
4,1.73E+06,3.11E+06,6.12E+06,9.32E+06,,,,,
5,1.73E+06,3.10E+06,6.10E+06,9.31E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00068694,0.00068694,0.00068694,0.0027905,,,,,
2,0.0010236,0.0010236,0.0010236,0.003546,,,,,
3,0.00075338,0.00075338,0.00075338,0.0032968,,,,,
4,0.00041984,0.00041984,0.00041984,0.002333,,,,,
5,0.00067155,0.00067155,0.00067155,0.0029547,,,,,
COLSIZE:,0.0001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,16.7495,9.49463,4.85338,3.23674,,,,,
2,16.6444,9.40475,4.74633,3.22434,,,,,
3,17.2538,10.0176,5.1807,3.35604,,,,,
4,16.4558,9.37801,4.76773,3.21017,,,,,
5,16.471,9.34311,4.78393,3.24271,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1216,0.56859,0.29552,0.23673,,,,,
2,1.1174,0.56747,0.29704,0.23843,,,,,
3,1.7304,1.138,0.68591,0.3998,,,,,
4,1.1232,0.56779,0.29794,0.23818,,,,,
5,1.1389,0.56288,0.29761,0.24175,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.4477,8.83323,4.49306,2.94496,,,,,
2,15.3465,8.74808,4.38765,2.92936,,,,,
3,15.346,8.79016,4.4352,2.90126,,,,,
4,15.1527,8.71709,4.4049,2.91567,,,,,
5,15.1489,8.69199,4.42453,2.94574,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.00E+06,3.53E+06,6.91E+06,1.04E+07,,,,,
2,2.02E+06,3.57E+06,7.07E+06,1.04E+07,,,,,
3,1.94E+06,3.35E+06,6.48E+06,1.00E+07,,,,,
4,2.04E+06,3.58E+06,7.04E+06,1.05E+07,,,,,
5,2.04E+06,3.59E+06,7.01E+06,1.03E+07,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,1.61E-01,,0.0034736,,,,,
2,,0.00010712,,0.0034731,,,,,
3,,4.25E-01,,0.0038055,,,,,
4,,4.79E-01,,0.0034091,,,,,
5,,6.42E-01,,0.0040709,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,16.6805,9.45835,4.81409,3.23955,,16.8983,9.654276,4.937726,3.278766
2,16.7988,9.59074,4.8741,3.28508,,,,,
3,16.786,9.50462,4.84341,3.235,,,,,
4,17.4637,10.2321,5.36475,3.41343,,,,,
5,16.7625,9.48557,4.79228,3.22077,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1435,0.57892,0.30383,0.2406,,1.26318,0.706558,0.40245,0.275796
2,1.138,0.57903,0.30337,0.2432,,,,,
3,1.138,0.57161,0.29911,0.23858,,,,,
4,1.7534,1.2235,0.80088,0.41683,,,,,
5,1.143,0.57973,0.30506,0.23977,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.3339,8.75887,4.42723,2.92467,,15.4319,8.834462,4.454692,2.929182
2,15.4573,8.90038,4.48938,2.96936,,,,,
3,15.4456,8.82434,4.46474,2.92351,,,,,
4,15.5079,8.89738,4.4828,2.92232,,,,,
5,15.4148,8.79134,4.40931,2.90605,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.01E+06,3.55E+06,6.97E+06,1.04E+07,,,,,
2,2.00E+06,3.50E+06,6.88E+06,1.02E+07,,,,,
3,2.00E+06,3.53E+06,6.93E+06,1.04E+07,,,,,
4,1.92E+06,3.28E+06,6.25E+06,9.83E+06,,,,,
5,2.00E+06,3.54E+06,7.00E+06,1.04E+07,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0039656,,,,,
2,,,,0.0029808,,,,,
3,,,,0.0035186,,,,,
4,,,,0.0043021,,,,,
5,,,,0.0032174,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,16.4365,9.39244,4.75835,3.2021,,,,,
2,16.7615,9.54877,4.83635,3.23625,,,,,
3,16.4919,9.34775,4.7688,3.22456,,,,,
4,17.5998,10.4827,5.58215,3.43033,,,,,
5,16.5376,9.41177,4.69139,3.22434,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1263,0.56618,0.29662,0.2461,,,,,
2,1.1394,0.57741,0.30064,0.24929,,,,,
3,1.1442,0.5674,0.29912,0.24669,,,,,
4,1.9493,1.536,1.053,0.46545,,,,,
5,1.1387,0.56936,0.29542,0.24734,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.1317,8.73743,4.398,2.92044,,,,,
2,15.4409,8.88299,4.47122,2.95225,,,,,
3,15.1709,8.6919,4.4064,2.93927,,,,,
4,15.4702,8.85833,4.4788,2.90959,,,,,
5,15.2191,8.75293,4.33207,2.93956,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.04E+06,3.57E+06,7.05E+06,1.05E+07,,,,,
2,2.00E+06,3.51E+06,6.94E+06,1.04E+07,,,,,
3,2.03E+06,3.59E+06,7.04E+06,1.04E+07,,,,,
4,1.91E+06,3.20E+06,6.01E+06,9.78E+06,,,,,
5,2.03E+06,3.57E+06,7.15E+06,1.04E+07,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0037614,,,,,
2,,,,0.0036199,,,,,
3,,,,0.0035737,,,,,
4,,,,0.0039322,,,,,
5,,,,0.004446,,,,,
COLSIZE:,0.00001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,15.3561,8.69706,4.40333,3.04082,,,,,
2,14.9753,8.52839,4.3147,2.97862,,,,,
3,15.3452,8.65683,4.40973,3.0172,,,,,
4,15.6271,9.13926,4.70735,3.11638,,,,,
5,15.1872,8.60872,4.36903,3.01439,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1261,0.57132,0.29337,0.23785,,,,,
2,1.1168,0.56477,0.29573,0.23664,,,,,
3,1.1244,0.56385,0.29446,0.23547,,,,,
4,1.7319,1.1473,0.68759,0.40039,,,,,
5,1.1246,0.57101,0.29694,0.2374,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,14.0498,8.03363,4.04621,2.74499,,,,,
2,13.6778,7.87369,3.95794,2.68437,,,,,
3,14.0374,8.00274,4.05078,2.72488,,,,,
4,13.7146,7.89894,3.95921,2.65865,,,,,
5,13.883,7.94368,4.00686,2.72128,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.19E+06,3.86E+06,7.62E+06,1.10E+07,,,,,
2,2.24E+06,3.93E+06,7.78E+06,1.13E+07,,,,,
3,2.19E+06,3.88E+06,7.61E+06,1.11E+07,,,,,
4,2.15E+06,3.67E+06,7.13E+06,1.08E+07,,,,,
5,2.21E+06,3.90E+06,7.68E+06,1.11E+07,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,8.08E-01,,0.0035703,,,,,
2,,4.47E-01,,0.0033843,,,,,
3,,3.34E-01,,0.00351,,,,,
4,,6.35E-01,,0.0037751,,,,,
5,,3.69E-01,,0.003836,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,16.0048,9.31217,4.90152,3.15869,,15.63458,9.055756,4.703516,3.113022
2,16.1648,9.46385,4.96177,3.21268,,,,,
3,15.0721,8.59528,4.37954,3.0292,,,,,
4,15.7181,9.27528,4.86156,3.13488,,,,,
5,15.2131,8.6322,4.41319,3.02966,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.9513,1.2971,0.83774,0.43932,,1.62738,1.008056,0.623288,0.360138
2,1.946,1.3,0.83848,0.44218,,,,,
3,1.1456,0.57107,0.30127,0.23992,,,,,
4,1.9521,1.3009,0.8393,0.44193,,,,,
5,1.1419,0.57121,0.29965,0.23734,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,13.8472,7.90248,3.98193,2.6422,,13.8017,7.934,3.999168,2.678746
2,14.0127,8.05042,4.0428,2.69716,,,,,
3,13.7213,7.91018,3.99746,2.71715,,,,,
4,13.5597,7.85774,3.94008,2.61805,,,,,
5,13.8676,7.94918,4.03357,2.71917,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.10E+06,3.60E+06,6.85E+06,1.06E+07,,,,,
2,2.08E+06,3.55E+06,6.76E+06,1.04E+07,,,,,
3,2.23E+06,3.90E+06,7.66E+06,1.11E+07,,,,,
4,2.13E+06,3.62E+06,6.90E+06,1.07E+07,,,,,
5,2.21E+06,3.89E+06,7.60E+06,1.11E+07,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0050939,,,,,
2,,,,0.0044203,,,,,
3,,,,0.004297,,,,,
4,,,,0.0042039,,,,,
5,,,,0.0042939,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,15.3543,8.71032,4.40999,3.00836,,,,,
2,15.3534,8.71949,4.42318,3.02993,,,,,
3,15.8532,9.22385,4.84685,3.10385,,,,,
4,15.417,8.74219,4.41659,3.02266,,,,,
5,15.175,8.59226,4.36015,3.01672,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1387,0.57571,0.29961,0.24792,,,,,
2,1.135,0.57079,0.29905,0.24867,,,,,
3,1.9501,1.2154,0.80685,0.4274,,,,,
4,1.1428,0.57164,0.29594,0.24744,,,,,
5,1.147,0.57557,0.30061,0.24914,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,14.0354,8.04004,4.04584,2.72515,,,,,
2,14.039,8.05868,4.06314,2.74933,,,,,
3,13.7214,7.91937,3.97681,2.62169,,,,,
4,14.0943,8.07712,4.05466,2.73721,,,,,
5,13.849,7.92377,3.99499,2.73245,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,2.19E+06,3.85E+06,7.61E+06,1.12E+07,,,,,
2,2.19E+06,3.85E+06,7.59E+06,1.11E+07,,,,,
3,2.12E+06,3.64E+06,6.92E+06,1.08E+07,,,,,
4,2.18E+06,3.84E+06,7.60E+06,1.11E+07,,,,,
5,2.21E+06,3.91E+06,7.70E+06,1.11E+07,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0038666,,,,,
2,,1.52E-01,,0.0042053,,,,,
3,,,,0.0036689,,,,,
4,,,,0.0037297,,,,,
5,,,,0.0046521,,,,,
