TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
2,1.83E+06,3.42E+06,6.66E+06,8.66E+06,,,,,
3,1.83E+06,3.41E+06,6.65E+06,8.64E+06,,,,,
4,1.83E+06,3.42E+06,6.66E+06,8.66E+06,,,,,
5,1.83E+06,3.41E+06,6.65E+06,8.63E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,1.36E-01,0.00010214,,,,,
2,,,,0.0001146,,,,,
3,,,,0.00013799,,,,,
4,,,,0.00011539,,,,,
5,,,9.04E-01,0.0001188,,,,,
COLSIZE:,0.00001,,,,,,,,
NO BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.8443,9.42577,4.77486,4.03613,,17.83218,9.419788,4.802558,4.037772
2,17.8046,9.38363,4.7978,4.02826,,,,,
3,17.8308,9.40184,4.7771,4.0292,,,,,
4,17.8376,9.47356,4.86278,4.06848,,,,,
5,17.8436,9.41414,4.80025,4.02679,,,,,
NO BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1741,0.61154,0.31433,0.25386,,1.16806,0.607964,0.315172,0.251204
2,1.1652,0.60544,0.31197,0.25085,,,,,
3,1.1671,0.60972,0.31491,0.24992,,,,,
4,1.1675,0.60694,0.31855,0.2512,,,,,
5,1.1664,0.60618,0.3161,0.25019,,,,,
NO BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.4883,8.71284,4.39556,3.73076,,16.48208,8.711474,4.42023,3.729304
2,16.4585,8.67809,4.41719,3.71993,,,,,
3,16.4824,8.69374,4.39594,3.72028,,,,,
4,16.4858,8.76468,4.4759,3.75743,,,,,
5,16.4954,8.70802,4.41656,3.71812,,,,,
NO BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.88E+06,3.56E+06,7.03E+06,8.31E+06,,,,,
2,1.88E+06,3.58E+06,6.99E+06,8.33E+06,,,,,
3,1.88E+06,3.57E+06,7.02E+06,8.33E+06,,,,,
4,1.88E+06,3.54E+06,6.90E+06,8.25E+06,,,,,
5,1.88E+06,3.56E+06,6.99E+06,8.33E+06,,,,,
NO BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,6.09E-01,1.58E-01,0.0001152,,,,,
2,,,,0.00011591,,,,,
3,,3.44E-01,,0.00012268,,,,,
4,,4.53E-01,,0.00011899,,,,,
5,,4.33E-01,,7.71E-01,,,,,
HALF BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.8741,9.43423,4.79496,4.04848,,17.8802,9.41947,4.799672,4.051796
2,17.8576,9.40491,4.79487,4.05044,,,,,
3,17.8679,9.41449,4.79304,4.05138,,,,,
4,17.9297,9.4059,4.79395,4.05252,,,,,
5,17.8717,9.43782,4.82154,4.05616,,,,,
HALF BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1739,0.6061,0.3127,0.25422,,1.1745,0.60396,0.31318,0.254682
2,1.1719,0.60081,0.3134,0.25425,,,,,
3,1.1742,0.60458,0.31185,0.2538,,,,,
4,1.178,0.60169,0.31291,0.25566,,,,,
5,1.1745,0.60662,0.31504,0.25548,,,,,
HALF BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.491,8.70764,4.39851,3.72423,,16.49536,8.694512,4.403888,3.72442
2,16.4749,8.68285,4.39883,3.72496,,,,,
3,16.4829,8.68805,4.3991,3.72356,,,,,
4,16.5395,8.68378,4.3988,3.72201,,,,,
5,16.4885,8.71024,4.4242,3.72734,,,,,
HALF BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.88E+06,3.56E+06,7.00E+06,8.29E+06,,,,,
2,1.88E+06,3.57E+06,7.00E+06,8.28E+06,,,,,
3,1.88E+06,3.56E+06,7.00E+06,8.28E+06,,,,,
4,1.87E+06,3.57E+06,7.00E+06,8.28E+06,,,,,
5,1.88E+06,3.56E+06,6.96E+06,8.27E+06,,,,,
HALF BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,5.96E-01,,,,,
2,,,,1.06E-01,,,,,
3,,,,1.02E-01,,,,,
4,,,,7.84E-01,,,,,
5,,,,9.67E-01,,,,,
FULL BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.847,9.40906,4.76418,3.99176,,17.85318,9.402452,4.786482,4.018492
2,17.852,9.38406,4.79697,4.02721,,,,,
3,17.8617,9.39935,4.78214,4.02247,,,,,
4,17.8429,9.39828,4.80023,4.03106,,,,,
5,17.8623,9.42151,4.78889,4.01996,,,,,
FULL BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.1756,0.60966,0.314,0.249,,1.17012,0.60793,0.316042,0.250232
2,1.162,0.59867,0.31475,0.24776,,,,,
3,1.1756,0.61671,0.32105,0.25144,,,,,
4,1.1631,0.60211,0.31402,0.249,,,,,
5,1.1743,0.6125,0.31639,0.25396,,,,,
FULL BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.4904,8.70048,4.38505,3.69137,,16.50032,8.69606,4.404152,3.715162
2,16.5073,8.68591,4.41528,3.72748,,,,,
3,16.5041,8.68804,4.39721,3.71737,,,,,
4,16.4957,8.69695,4.41807,3.72924,,,,,
5,16.5041,8.70892,4.40515,3.71035,,,,,
FULL BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.88E+06,3.57E+06,7.04E+06,8.41E+06,,,,,
2,1.88E+06,3.58E+06,6.99E+06,8.33E+06,,,,,
3,1.88E+06,3.57E+06,7.02E+06,8.34E+06,,,,,
4,1.88E+06,3.57E+06,6.99E+06,8.32E+06,,,,,
5,1.88E+06,3.56E+06,7.01E+06,8.35E+06,,,,,
FULL BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,0.0001127,,,,,
2,,,3.56E-01,0.00010454,,,,,
3,,,,0.000127,,,,,
4,,1.44E-01,,0.00013404,,,,,
5,,,,0.00010791,,,,,
