TAKE,1THR,2THR,4THR,8THR,,1THR,2THR,4THR,8THR
3,1.5922,1.0018,0.58495,0.46105,,,,,
4,1.5946,0.99821,0.58403,0.45335,,,,,
5,1.5902,0.99787,0.5854,0.45402,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.2279,9.09034,4.5869,3.81634,,16.17282,9.052986,4.571448,3.84028
2,16.2174,9.07016,4.59554,3.95098,,,,,
3,16.1515,9.04168,4.56103,3.82366,,,,,
4,16.1938,9.06111,4.57282,3.85386,,,,,
5,16.0735,9.00164,4.54095,3.75656,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.87E+06,3.30E+06,6.43E+06,8.10E+06,,,,,
2,1.93E+06,3.46E+06,6.81E+06,8.09E+06,,,,,
3,1.88E+06,3.32E+06,6.47E+06,8.08E+06,,,,,
4,1.87E+06,3.31E+06,6.45E+06,8.03E+06,,,,,
5,1.89E+06,3.33E+06,6.49E+06,8.22E+06,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,0.00019386,0.0001914,0.00019386,0.0001836,,,,,
2,0.00023984,0.00023711,0.00023984,0.00023162,,,,,
3,0.0002203,0.00021881,0.0002203,0.00020407,,,,,
4,0.00016091,0.00015747,0.00015757,0.00015659,,,,,
5,0.00017158,0.00016848,0.00017158,0.00014398,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,18.087,10.2884,5.34796,4.20669,,17.65786,9.908492,5.068348,4.181314
2,17.482,9.7203,4.9315,4.19829,,,,,
3,18.0044,10.2134,5.30764,4.15888,,,,,
4,17.4438,9.7122,4.9099,4.18862,,,,,
5,17.2721,9.60816,4.84474,4.15409,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.71,1.1245,0.70056,0.45813,,1.32792,0.780024,0.45015,0.457772
2,1.0747,0.552,0.28323,0.46398,,,,,
3,1.7158,1.124,0.70164,0.45734,,,,,
4,1.0707,0.55189,0.28343,0.45363,,,,,
5,1.0684,0.54773,0.28189,0.45578,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,16.2168,9.07451,4.58173,3.70242,,16.17408,9.039608,4.554254,3.678934
2,16.2519,9.08013,4.58488,3.69057,,,,,
3,16.1353,9.00234,4.54123,3.65775,,,,,
4,16.2174,9.07068,4.56387,3.68935,,,,,
5,16.049,8.97038,4.49956,3.65458,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.86E+06,3.26E+06,6.27E+06,7.98E+06,,,,,
2,1.92E+06,3.45E+06,6.80E+06,7.99E+06,,,,,
3,1.86E+06,3.29E+06,6.32E+06,8.07E+06,,,,,
4,1.92E+06,3.45E+06,6.83E+06,8.01E+06,,,,,
5,1.94E+06,3.49E+06,6.93E+06,8.08E+06,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,0.0001606,0.0001606,0.0001606,0.0001606,,,,,
2,0.00021895,0.00021895,0.00021895,0.00021895,,,,,
3,0.0001529,0.0001529,0.0001529,0.0001529,,,,,
4,0.00021564,0.00021564,0.00021564,0.00021564,,,,,
5,0.00015338,0.00015338,0.00015338,0.00015338,,,,,
COLSIZE:,0.00001,,,,,,,,
PADDING,,,,,,,,,
TIME:,,,,,,,,,
1,17.0501,9.32167,4.65779,4.10298,,17.15628,9.402758,4.724844,4.099684
2,17.0287,9.31208,4.66349,4.16337,,,,,
3,17.1686,9.36167,4.70198,4.05724,,,,,
4,17.0286,9.30827,4.66318,4.09939,,,,,
5,17.5054,9.7101,4.93778,4.07544,,,,,
PADDING,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0735,0.56163,0.28861,0.45468,,1.17536,0.648188,0.347898,0.45739
2,1.0662,0.55775,0.28763,0.4578,,,,,
3,1.073,0.559,0.28855,0.46008,,,,,
4,1.063,0.55766,0.28975,0.45728,,,,,
5,1.6011,1.0049,0.58495,0.45711,,,,,
PADDING,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.8409,8.69836,4.32277,3.90486,,15.84564,8.689614,4.330708,3.873132
2,15.8269,8.68998,4.32913,3.96132,,,,,
3,15.9597,8.73792,4.36659,3.85637,,,,,
4,15.8312,8.68467,4.32737,3.89641,,,,,
5,15.7695,8.63714,4.30768,3.7467,,,,,
PADDING,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.97E+06,3.60E+06,7.20E+06,8.18E+06,,,,,
2,1.97E+06,3.60E+06,7.20E+06,8.06E+06,,,,,
3,1.95E+06,3.58E+06,7.14E+06,8.27E+06,,,,,
4,1.97E+06,3.60E+06,7.20E+06,8.19E+06,,,,,
5,1.92E+06,3.46E+06,6.80E+06,8.23E+06,,,,,
PADDING,,,,,,,,,
ERROR:,,,,,,,,,
1,,7.44E-01,,2.12E-01,,,,,
2,,4.65E-01,,6.34E-01,,,,,
3,,3.48E-01,3.78E-01,9.51E-01,,,,,
4,,9.00E-01,,8.16E-01,,,,,
5,,2.91E-01,,9.73E-01,,,,,
PADDING WITH BARRIER,,,,,,,,,
TIME:,,,,,,,,,
1,17.0494,9.32657,4.66613,4.11727,,17.13344,9.412588,4.73884,4.123522
2,16.9866,9.32045,4.67169,4.15008,,,,,
3,16.8748,9.22995,4.62782,4.12874,,,,,
4,17.7215,9.9083,5.06841,4.11109,,,,,
5,17.0349,9.27767,4.66015,4.11043,,,,,
PADDING WITH BARRIER,,,,,,,,,
HASH TIME:,,,,,,,,,
1,1.0778,0.55115,0.28353,0.45549,,1.2035,0.665826,0.36796,0.453686
2,1.066,0.5479,0.28474,0.45094,,,,,
3,1.0795,0.55358,0.28552,0.45379,,,,,
4,1.7285,1.1275,0.70287,0.45888,,,,,
5,1.0657,0.549,0.28314,0.44933,,,,,
PADDING WITH BARRIER,,,,,,,,,
WRITE TIME:,,,,,,,,,
1,15.8093,8.68289,4.31713,3.6195,,15.76834,8.654776,4.30556,3.626148
2,15.7567,8.68106,4.32279,3.65581,,,,,
3,15.6354,8.58236,4.27671,3.63177,,,,,
4,15.8319,8.69084,4.29906,3.6061,,,,,
5,15.8084,8.63673,4.31211,3.61756,,,,,
PADDING WITH BARRIER,,,,,,,,,
THROUGHPUT:,,,,,,,,,
1,1.97E+06,3.60E+06,7.19E+06,8.15E+06,,,,,
2,1.98E+06,3.60E+06,7.18E+06,8.09E+06,,,,,
3,1.99E+06,3.64E+06,7.25E+06,8.13E+06,,,,,
4,1.89E+06,3.39E+06,6.62E+06,8.16E+06,,,,,
5,1.97E+06,3.62E+06,7.20E+06,8.16E+06,,,,,
PADDING WITH BARRIER,,,,,,,,,
ERROR:,,,,,,,,,
1,,,,,,,,,
2,,,,,,,,,
3,,,,,,,,,
4,,,,,,,,,
5,,,,,,,,,
