TAKE,1THR,2THR,4THR,8THR
 
COLSIZE:,0.01
NAIVE
TIME:
4.0,,.91104e-0,.70829e-0,.00045511,
5.0,,.06501e-0,.9359e-0,.00046916,
MERGED
TIME:
1.0,19.6035,9.9294,5.0968,5.20807,
2.0,19.671,9.96355,5.12819,5.21104,
3.0,19.654,9.95629,5.12506,5.21335,
4.0,19.8245,10.0445,5.16581,5.19696,
5.0,19.6909,9.96667,5.14831,5.19087,
MERGED
THROUGHPUT:
1.0,1.71165e+06,3.3793e+06,6.58343e+06,6.44278e+06,
2.0,1.70579e+06,3.36772e+06,6.54314e+06,6.4391e+06,
3.0,1.70726e+06,3.37017e+06,6.54713e+06,6.43625e+06,
4.0,1.69258e+06,3.34058e+06,6.49548e+06,6.45655e+06,
5.0,1.70406e+06,3.36666e+06,6.51756e+06,6.46413e+06,
MERGED
ERROR:
1.0,,.04852e-0,.94314e-0,.00050172,
2.0,,.93713e-0,.83679e-0,.00045951,
3.0,,.53611e-0,.31238e-0,.00047058,
4.0,,.93585e-0,.50784e-0,.00050401,
5.0,,.82293e-0,.79747e-0,.00046799,
BATCHED
TIME:
1.0,17.8256,9.36214,4.76619,4.5775,
2.0,17.8294,9.37148,4.74294,4.55074,
3.0,17.8329,9.36912,4.73881,4.54903,
4.0,17.8318,9.36582,4.73768,4.54717,
5.0,17.8346,9.373,4.76132,4.62556,
BATCHED
THROUGHPUT:
1.0,1.88237e+06,3.58406e+06,7.04009e+06,7.3303e+06,
2.0,1.88197e+06,3.58048e+06,7.07461e+06,7.3734e+06,
3.0,1.88161e+06,3.58139e+06,7.08077e+06,7.37617e+06,
4.0,1.88172e+06,3.58265e+06,7.08245e+06,7.37919e+06,
5.0,1.88143e+06,3.5799e+06,7.04729e+06,7.25413e+06,
BATCHED
ERROR:
1.0,,.70241e-0,,.38339e-0,
2.0,,.77227e-0,,.00010487,
3.0,,.36451e-0,,.00013080,
4.0,,.11704e-0,,.00011142,
5.0,,.49965e-0,,.93909e-0,
